entity,fg,fg_salegroup,case,sfg
cdpl,Royal Delight Arabian Dates 500g,DATES RPC,NO_SFG_plain_repack,
cfpl,Royal Delight Arabian Dates 500gm,DATES RPC,NO_SFG_plain_repack,
cfpl,Royal Delight Assorted Dates 500gm,DATES RPC,SFG_blend,Assorted Dates Bulk
cfpl,Royal Delight Dates Ajwa 800g,DATES RPC,NO_SFG_plain_repack,
cfpl,Royal Delight Dates Medjool Medium 250g,DATES RPC,SFG_blend,Dates Medjool Medium Bulk
cdpl,Royal Delight Dates Oman 1 Kg,DATES RPC,NO_SFG_plain_repack,
cdpl,Royal Delight Fard Dates 350g,DATES RPC,NO_SFG_plain_repack,
cdpl,Royal Delight Kimia 350 Gm,DATES RPC,NO_SFG_plain_repack,
cfpl,Royal Delight Kimia Dates 1kg,DATES RPC,NO_SFG_plain_repack,
cfpl,Royal Delight Kimia Dates 350gm,DATES RPC,NO_SFG_plain_repack,
cfpl,Royal Delight Mabroom Dates 250 Gms,DATES RPC,NO_SFG_plain_repack,
cdpl,Royal Delight Mabroom Dates 5 Kgs,DATES BULK,NO_SFG_rm_stockitem,
cdpl,Royal Delight Mazafati Dates 5 Kgs,DATES BULK,NO_SFG_rm_stockitem,
cfpl,Royal Delight Medjool Dates 800g,DATES RPC,NO_SFG_plain_repack,
cdpl,Royal Delight Medjool Large 800g,DATES RPC,SFG_reuse_intermediate,WET DATES MEDJOUL BULK LARGE (5)
cdpl,Royal Delight Medjool Skin 400g,DATES RPC,NO_SFG_plain_repack,
cfpl,Royal Delight Medjoul Dates 250 Gms,DATES RPC,NO_SFG_plain_repack,
cdpl,Royal Delight Medjoul Dates 5 Kgs,DATES BULK,NO_SFG_rm_stockitem,
cfpl,Royal Delight Oman Dates 1 Kgs,DATES RPC,NO_SFG_plain_repack,
cfpl,Royal Delight Oman Dates 400 Gms,DATES RPC,NO_SFG_plain_repack,
cdpl,Royal Delight Oman Dates 5 Kgs,DATES BULK,NO_SFG_rm_stockitem,
cfpl,Royal Delight Safavi Dates 250 Gms,DATES RPC,NO_SFG_plain_repack,
cfpl,Royal Delight Safavi Dates 5kg,DATES RPC,SFG_blend,Safavi Dates Bulk
cfpl,Royal Delight Stuff Medjoul Dates 21 Pcs,VA,SFG_mint_va,Medjoul Dates Medium Bulk
cfpl,Royal Delight Stuffed Medjoul Dates 12 Pcs,VA,SFG_blend,Stuffed Medjoul Dates Bulk
cfpl,Royal Delight Stuffed Medjul Large Dates 12 Pieces,VA,SFG_blend,Stuffed Medjul Large Dates 12 Pieces Bulk
cfpl,Royal Delight Zahidi Dates 900g,DATES RPC,NO_SFG_plain_repack,
cfpl,Royal Traditions Almond 100g,RPC,NO_SFG_plain_repack,
cfpl,Royal Traditions Almonds Salted 100g,VA,SFG_reuse_intermediate,Roasted & Salted Almonds Bulk
cfpl,Royal Traditions Cashew 100g,RPC,NO_SFG_plain_repack,
cfpl,Royal Traditions Cashew Black Pepper 100g,VA,SFG_reuse_intermediate,Black Pepper Cashew Bulk
cfpl,Royal Traditions Cashew Salted 100g,VA,SFG_reuse_intermediate,Roasted & Salted Cashew Bulk
cfpl,Royal Traditions Cranberries Chatpata 100g,VA,SFG_mint_va,Dried Cranberry Whole Bulk (Chatpata)
cfpl,Royal Traditions Mahotsav Dry Fruits 500gm,VA,NO_SFG_assembly,
cfpl,Royal Traditions Plain Raisins 100g,RPC,NO_SFG_plain_repack,
cfpl,Royal Traditions Tyohar 400gm,VA,NO_SFG_assembly,
cfpl,Royal Traditions Utsav 300g,VA,NO_SFG_assembly,
cfpl,Royal delight Medjoul Dates 400gm,DATES RPC,NO_SFG_plain_repack,
cfpl,SHAHI UPHAR 300gm,VA,NO_SFG_assembly,
cfpl,SHUBHKAMANYEN 180gm,VA,NO_SFG_assembly,
cfpl,SIGNATURE COLLECTIONS 600gm,VA,NO_SFG_assembly,
cfpl,SPAR BANDHAN FESTIVE DRY FRUIT BOX 800G,VA,SFG_blend,SPAR BANDHAN FESTIVE DRY FRUIT BOX Bulk
cfpl,SPAR SELECT ALMONDS 500G,RPC,NO_SFG_plain_repack,
cfpl,STUFFED DERI DATES WITH ALMOND SINGLE,VA,SFG_blend,STUFFED DERI DATES WITH ALMOND SINGLE Bulk
cfpl,STUFFED FARD DATES WITH ALMOND SINGLE,VA,SFG_blend,STUFFED FARD DATES WITH ALMOND SINGLE Bulk
cfpl,SUPREME 800gm,VA,NO_SFG_assembly,
cfpl,Safavi Dates Almond Praline Single Pc,VA,SFG_blend,Safavi Dates Almond Praline Single Pc Bulk
cfpl,Safavi Dates Pistachio Praline Single Pc,VA,SFG_blend,Safavi Dates Pistachio Praline Single Pc Bulk
cfpl,Salt and Pepper Cashew Bulk,VA,SFG_already_bulk,Salt and Pepper Cashew Bulk
cfpl,Salted Peanuts Split,Bulk,SFG_blend,Salted Peanuts Split Bulk
cfpl,Salted Premium Nut Mix,VA,SFG_blend,Salted Premium Nut Mix Bulk
cfpl,Sea Salt Dry - Roasted Macadamia Nuts- Size 1,Bulk,SFG_mint_va,Roasted Macadamia Roasted - Size 1 Bulk (Sea Salt)
cfpl,Seed Mix,VA,SFG_blend,Seed Mix Bulk
cfpl,Seed Trail Mix,VA,SFG_blend,Seed Trail Mix Bulk
cdpl,Seedless Fard Dates 500g,DATES RPC,NO_SFG_plain_repack,
cfpl,Seedy Sheid- Lime Chilly 33gm,VA,SFG_blend,Seedy Sheid- Lime Chilly Bulk
cfpl,Seedy Sheid- Lime Chilly 35gm,VA,SFG_blend,Seedy Sheid- Lime Chilly Bulk
cfpl,Single Safavi Stuffed Dates,DATES RPC,SFG_blend,Single Safavi Stuffed Dates Bulk
cfpl,Slivered Almonds,Bulk,NO_SFG_rm_stockitem,
cfpl,Smoked Almonds,VA,SFG_blend,Smoked Almonds Bulk
cfpl,Smoked Almonds Bulk,VA,SFG_already_bulk,Smoked Almonds Bulk
cfpl,Smoked Paprika Pecan Nuts Loose,VA,SFG_blend,Smoked Paprika Pecan Nuts Loose Bulk
cfpl,Smokey BBQ Cashew Bulk,VA,SFG_already_bulk,Smokey BBQ Cashew Bulk
cfpl,Smokey BBQ Coated Peanuts 200g,VA,SFG_blend,Smokey BBQ Coated Peanuts Bulk
cfpl,Smokey BBQ Coated Peanuts 70gm,VA,SFG_blend,Smokey BBQ Coated Peanuts Bulk
cfpl,Snack Amor Black Pepper Cashew 170g,VA,SFG_reuse_intermediate,BLACK PEPPER CASHEW
cfpl,Snack Amor Cranberry Slice 100 Gm,RPC,NO_SFG_plain_repack,
cfpl,Snack Amor Diwali Gift Box 400gm,VA,NO_SFG_hamper,
cfpl,Snack Amor Dried Apricot 200g,RPC,NO_SFG_plain_repack,
cfpl,Snack Amor Dried Blueberry 100g,RPC,NO_SFG_plain_repack,
cfpl,Snack Amor Dried Prunes 200g,RPC,NO_SFG_plain_repack,
cfpl,Snack Amor Fruit N Nut Mix 200g,VA,SFG_blend,Snack Amor Fruit N Nut Mix Bulk
cfpl,Snack Amor Kalmi Dates 250g,DATES RPC,NO_SFG_plain_repack,
cfpl,Snack Amor Macadamia Nuts 50g,RPC,NO_SFG_plain_repack,
cfpl,Snack Amor Omani Dates 250 Gm,DATES RPC,NO_SFG_plain_repack,
cfpl,Snack Amor Popcorn Makhana 55 Gm,RPC,NO_SFG_plain_repack,
cfpl,Snack Amor Roasted Cashew 170 Gm,RPC,SFG_reuse_intermediate,Roasted Cashew Bulk
cfpl,"Snack Amor Seed Mix (Unroasted), 175g",VA,SFG_blend,Snack Amor Seed Mix (Unroasted) Bulk
cfpl,Snack Amor Trail Mix 175g,VA,SFG_blend,Snack Amor Trail Mix Bulk
cfpl,Snack Amor coated peanuts Tangy Thai 100g,VA,SFG_reuse_intermediate,Coated Peanuts Thai Flavour Bulk
cfpl,SnackAmor Dried Blackcurrant 100g,RPC,NO_SFG_plain_repack,
cfpl,SnackAmor Masala Cranberry 150g,VA,SFG_blend,SnackAmor Masala Cranberry Bulk
cfpl,SnackAmor Paan Raisins 100g,VA,SFG_blend,SnackAmor Paan Raisins Bulk
cfpl,SnackAmor Roasted Chia Seeds 200g,RPC,SFG_mint_va,Roasted Black Chia Seeds Bulk
cfpl,SnackAmor Roasted Pumpkin Seeds 200g,RPC,SFG_mint_va,Roasted Pumpkin Seed ( 5% ) Bulk
cfpl,SnackAmor Roasted Salted Almonds 170g,VA,SFG_reuse_intermediate,Roasted & Salted Almonds Bulk
cfpl,SnackAmor Roasted Salted Pistachio 170g,VA,SFG_mint_va,Roasted California Pista Inshell Bulk
cfpl,SnackAmor Seed Mix 175g,VA,SFG_blend,SnackAmor Seed Mix Bulk
cfpl,Snackania Afghan Black Raisins 230g,RPC,NO_SFG_plain_repack,
cfpl,Snackania Afghan Green Raisins 230g,RPC,NO_SFG_plain_repack,
cfpl,Snackania Ajwa Dates 480g,DATES RPC,NO_SFG_plain_repack,
cfpl,Snackania American Almonds 480g,RPC,NO_SFG_plain_repack,
cfpl,Snackania Blueberry 230g,RPC,NO_SFG_plain_repack,
cfpl,Snackania California Pistachio Roasted & Salted 230g,VA,SFG_mint_va,Roasted & Salted California Pista Inshell Bulk
cfpl,Snackania Cashew 480g,RPC,NO_SFG_plain_repack,
cfpl,Snackania Chile Walnut Kernel 230g,VA,SFG_mint_va,Chilean Walnut Kernel Bulk
cfpl,Snackania Cocktail Mix 480g,VA,SFG_blend,Snackania Cocktail Mix Bulk
cfpl,Snackania Cranberry 230g,RPC,NO_SFG_plain_repack,
cfpl,Snackania Fard Dates Premium 480g,DATES RPC,NO_SFG_plain_repack,
cfpl,Snackania Green Chilli Cashew 230g,VA,SFG_mint_va,Cashew 320 Bulk (Green Chilli & Chilli)
cfpl,Snackania Irani Pistachio Roasted & Salted 230g,VA,SFG_mint_va,Roasted & Salted Pista Inshell Iranian 26-28 Bulk
cfpl,Snackania Khalas Dates 480g,DATES RPC,NO_SFG_plain_repack,
cfpl,Snackania Safavi Dates 480g,DATES RPC,NO_SFG_plain_repack,
cfpl,Snacktive Green Chilli Cashew 250 gm,VA,SFG_blend,Snacktive Green Chilli Cashew Bulk
cfpl,Solimo Cashew 250g (B01LPY9PHI)-FBA,RPC,NO_SFG_plain_repack,
cfpl,Solimo Cashew 500g (B01LPY9UG4) FBA,RPC,NO_SFG_plain_repack,
cfpl,Solimo Dates 500g (B085NTZMVR),DATES RPC,NO_SFG_plain_repack,
cfpl,Solimo Fard Dates 500gm (B0CZ9MC4B3),DATES RPC,NO_SFG_plain_repack,
cfpl,Solimo Figs 500g (B084429DVD) FBA,RPC,NO_SFG_plain_repack,
cfpl,Solimo Preimum Almonds 1kg (B01LPY9P2I) - FBA,RPC,NO_SFG_plain_repack,
cfpl,Solimo Premium Almonds 250g ( B01LPY9XY8 ),RPC,NO_SFG_plain_repack,
cfpl,Solimo Premium Dried Apricots 500g 9B07PZWP8Z1,RPC,NO_SFG_plain_repack,
cfpl,Solimo Premium Hazelnuts 250g (B07MLDJKTP) FBA,RPC,NO_SFG_plain_repack,
cfpl,Solimo Premium Macadamia Nuts 250g (B07MLD6WFQ),RPC,NO_SFG_plain_repack,
cfpl,"Solimo Premium Pecan Nuts, 250g (B07MF7K9HD)",RPC,NO_SFG_plain_repack,
cfpl,"Solimo Premium Pine Nuts, 250g (B07MF7FRRG)",RPC,NO_SFG_plain_repack,
cfpl,Solimo Premium Pista Kernels - Plain 250g (B07Q1Z293G),RPC,NO_SFG_plain_repack,
cfpl,Solimo Premium Raisin 250g (B01LPYAB9O),RPC,NO_SFG_plain_repack,
cfpl,"Solimo Premium Raisins, 500 g (B07RJXW87Z)",RPC,NO_SFG_plain_repack,
cfpl,Solimo Premium Walnut Kernal 250g (B0754LKDJ4),RPC,NO_SFG_plain_repack,
cfpl,Solimo Premium Walnut Kernels - Broken 500g B07LF8HCLL,RPC,NO_SFG_plain_repack,
cfpl,Solimo Premium Walnut Kernels 500g (B07LFH2JNR),RPC,NO_SFG_plain_repack,
cfpl,Solimo Premium Walnut Kernels 500g (Pack of 2) B07LF8HGDB,RPC,NO_SFG_plain_repack,
cfpl,Solimo Walnut Kernels – Broken 500g (Pack of 2) B07LFJZR4G,RPC,NO_SFG_plain_repack,
cfpl,Sour & Cream Cashew Bulk,VA,SFG_already_bulk,Sour & Cream Cashew Bulk
cfpl,Stuffed Dates 1kg,VA,SFG_blend,Stuffed Dates Bulk
cfpl,Stuffed Medjoul Dates Large Single Pc,VA,NO_SFG_assembly,
cfpl,Stuffed Medjoul Large Pc,VA,SFG_blend,Stuffed Medjoul Large Pc Bulk
cfpl,Stuffed Medjoul Large Pc with Almond,VA,SFG_blend,Stuffed Medjoul Large Pc with Almond Bulk
cfpl,Stuffed Medjoul Large Pc with Cashew,VA,SFG_blend,Stuffed Medjoul Large Pc with Cashew Bulk
cfpl,Stuffed Medjoul Large Pc with Dried Pomelo,VA,SFG_blend,Stuffed Medjoul Large Pc with Dried Pomelo Bulk
cfpl,Stuffed Medjoul Large Pc with Hazel Nut,VA,SFG_blend,Stuffed Medjoul Large Pc with Hazel Nut Bulk
cfpl,Stuffed Medjoul Large Pc with Macadamia,VA,SFG_blend,Stuffed Medjoul Large Pc with Macadamia Bulk
cfpl,Stuffed Medjoul Large Pc with Orange Peel,VA,SFG_blend,Stuffed Medjoul Large Pc with Orange Peel Bulk
cfpl,Stuffed Medjoul Large Pc with Pecan Nut,VA,SFG_blend,Stuffed Medjoul Large Pc with Pecan Nut Bulk
cfpl,Stuffed Medjoul Large Pc with Pista,VA,SFG_blend,Stuffed Medjoul Large Pc with Pista Bulk
cfpl,Stuffed Medjoul Large with Ginger Single Pc,VA,SFG_blend,Stuffed Medjoul Large with Ginger Single Pc Bulk
cfpl,Sunflower Seed 100g (B07GR6G24J) FBA,RPC,NO_SFG_plain_repack,
cfpl,Sunflower Seeds 200g (B07GQNLN8S) FBA,RPC,NO_SFG_plain_repack,
cfpl,Sunflower Seeds Roasted,Bulk,SFG_mint_va,Roasted Sunflower Seeds Bulk
cfpl,Sunflower Seeds Roasted and Salted,Bulk,NO_SFG_rm_stockitem,
cfpl,Sweet Chilli Macadamias 100gm,VA,SFG_reuse_intermediate,Sweet Chilli Macadamia Nut
cfpl,Sweet and Spicy Pecan,VA,SFG_blend,Sweet and Spicy Pecan Bulk
cfpl,Tasties Brazil Nut - Gems Of South Africa 50 g,RPC,NO_SFG_plain_repack,
cfpl,Tasties Chilli Almonds - Flavourful & Crunchy 75 g,VA,SFG_reuse_intermediate,Chilli Almonds Bulk
cfpl,Tasties Chilli Garlic Cashew - Flavourful & Crunchy 75 g,VA,SFG_reuse_intermediate,Chilli Garlic Cashew Bulk
cfpl,"Tasties Coated Peanuts - Pudina Patakha, Flavourful & Crispy 25 g",VA,SFG_blend,"Tasties Coated Peanuts - Pudina Patakha, Flavourful & Crispy Bulk"
cfpl,"Tasties Coated Peanuts - Tandoori Masala, Flavourful & Crispy 25 g",VA,SFG_blend,"Tasties Coated Peanuts - Tandoori Masala, Flavourful & Crispy Bulk"
cfpl,"Tasties Coated Peanuts - Thai Spice, Flavourful & Crispy 25 g",VA,SFG_blend,"Tasties Coated Peanuts - Thai Spice, Flavourful & Crispy Bulk"
cfpl,Tasties Hazelnut - A Turkish Indulgence 50 g,RPC,NO_SFG_plain_repack,
cfpl,Tasties Lemon Pepper Cashew - Flavourful & Crunchy 75 g,VA,SFG_reuse_intermediate,Lemon Pepper Cashew Bulk
cfpl,Tasties Macadamia Nuts - From South Africa 50 g,RPC,NO_SFG_plain_repack,
cfpl,Tasties Pecan Nuts - Iconic American Nut 50 g,RPC,NO_SFG_plain_repack,
cfpl,Tasties Peri Peri Cashew - Flavourful & Crunchy 75 g,VA,SFG_reuse_intermediate,Peri Peri Cashew Bulk
cfpl,Tasties Pink Salted Pistachio - Flavourful & Crunchy 75 g,VA,SFG_reuse_intermediate,California Pista Inshell Pink Salted
cfpl,Tasties Roasted Almonds With Pink Salt - Flavourful & Crunchy 75 g,VA,SFG_reuse_intermediate,Pink Salt Almonds Bulk
cfpl,Tasties Smoked Almonds - Flavourful & Crunchy 75 g,VA,SFG_reuse_intermediate,Smoked Almonds Bulk
cfpl,Tasties Trail Mix - Mixed Berries 75 g,VA,SFG_blend,Tasties Trail Mix - Mixed Berries Bulk
cfpl,Tasties Trail Mix - Mixed Dry Fruits 75 g,VA,SFG_blend,Tasties Trail Mix - Mixed Dry Fruits Bulk
cfpl,Tasties Trail Mix - Wholesome Nut Mix 75 g,VA,SFG_blend,Tasties Trail Mix - Wholesome Nut Mix Bulk
cfpl,Thai Chilly Coated Peanuts 60gm,VA,SFG_blend,Thai Chilly Coated Peanuts Bulk
cdpl,The Origin - DEGLET NOUR DATES500gm,DATES RPC,NO_SFG_plain_repack,
cfpl,Trail Mix,VA,SFG_blend,Trail Mix Bulk
cfpl,Trail Mix - Every Health,VA,SFG_blend,Trail Mix - Every Health Bulk
cfpl,Trail Mix Bulk,VA,SFG_already_bulk,Trail Mix Bulk
cfpl,Turkey Apricot No 1,Bulk,NO_SFG_rm_stockitem,
cdpl,UP Ajwa Dates 500gm,DATES RPC,NO_SFG_plain_repack,
cdpl,UP Ameri Dates 500gm,DATES RPC,NO_SFG_plain_repack,
cfpl,UP Berry Mix,VA,SFG_blend,UP Berry Mix Bulk
cdpl,UP Deglet Dates 500gm,DATES RPC,NO_SFG_plain_repack,
cdpl,UP Fardh Dates 500gm,DATES RPC,NO_SFG_plain_repack,
cdpl,UP Khidri Dates 500gm,DATES RPC,NO_SFG_plain_repack,
cdpl,UP Medjoul Dates 500gm,DATES RPC,SFG_reuse_intermediate,WET DATES MEDJOUL BULK LARGE (5)
cdpl,UP Rabiya Dates 500gm,DATES RPC,NO_SFG_plain_repack,
cdpl,UP Safavi Dates 500gm,DATES RPC,NO_SFG_plain_repack,
cdpl,UP Segai Dates 500gm,DATES RPC,NO_SFG_plain_repack,
cdpl,UP Stuff Medjoul Dates 9pcs,DATES RPC,SFG_reuse_intermediate,WET DATES MEDJOUL BULK MEDIUM(5)
cdpl,UP Sukkary Dates 500gm,DATES RPC,NO_SFG_plain_repack,
cfpl,UP Trail Mix Brazil Nut Based,VA,SFG_blend,UP Trail Mix Brazil Nut Based Bulk
cfpl,UP Trail Mix Edamame Babsed,VA,SFG_blend,UP Trail Mix Edamame Babsed Bulk
cfpl,UP Trail Mix Tandoori Tikka,VA,SFG_blend,UP Trail Mix Tandoori Tikka Bulk
cfpl,Urban Platter Almond Blueberry Bar 45g,VA,SFG_blend,Almond Blueberry Bar Bulk
cfpl,Urban Platter Chocolate Vanilla Bar 45g,VA,SFG_blend,Chocolate Vanilla Bar Bulk
cfpl,Urban Platter Cranberry Orange Bar 45g,VA,SFG_blend,Cranberry Orange Bar Bulk
cfpl,Urban Platter Mocha Bar 45g,VA,SFG_blend,Mocha Bar Bulk
cfpl,Urban Platter Panchmewa,VA,SFG_blend,Panchmewa Bulk
cfpl,Vedaka Almonds 100g (B07GQZ7ZTZ) FBA,RPC,SFG_reuse_intermediate,Roasted Independence Almonds Bulk
cfpl,Vedaka Almonds 1kg (B07GQNM6N2),RPC,SFG_reuse_intermediate,Roasted Independence Almonds Bulk
cfpl,Vedaka Almonds 500g (B07GQNQNJG),RPC,SFG_reuse_intermediate,Roasted Independence Almonds Bulk
cfpl,"Vedaka Almonds, Raisins, Cashews, and Pista (4 X 200 gm)B0BVVV1SMF",VA,SFG_blend,"Almonds, Raisins, Cashews, and Pista ( gm)B0BVVV1SMF Bulk"
cfpl,Vedaka Black Raisins - 500g (B0D9P37XTT),RPC,NO_SFG_plain_repack,
cfpl,Vedaka Black pepper Cashew 200g (B0BTHWW69R),VA,SFG_reuse_intermediate,Black Pepper Cashew Bulk
cfpl,Vedaka Broken Cashew 1kg (B0D9NZYHDC),RPC,NO_SFG_plain_repack,
cfpl,Vedaka Cashew 200g (B07GQZSS48),RPC,NO_SFG_plain_repack,
cfpl,Vedaka Cashews - Broken 500g (B0D9NYHTG1),RPC,NO_SFG_plain_repack,
cfpl,Vedaka Chia Seeds 1kg ( B0D9P16WZQ ),RPC,NO_SFG_plain_repack,
cfpl,Vedaka Dried Figs - 250g (B0D9NZ5GFV),RPC,NO_SFG_plain_repack,
cfpl,Vedaka Dried Sweetened Blueberries 100gm (B07GR24VMZ),RPC,NO_SFG_plain_repack,
cfpl,Vedaka Dry Dates powder 250gm (B0DRDCLY1Q),DATES ING,SFG_reuse_intermediate,DEHYDRATED DATE POWDER - BULK PACK
cfpl,Vedaka Dry Dates powder 500g (B0DRD9F8G2),DATES ING,SFG_reuse_intermediate,DEHYDRATED DATE POWDER - BULK PACK
cfpl,Vedaka Dry Fruit Combo - Almonds and Cashews (2 X 200 gm) (B0BVVRS2N7),VA,SFG_blend,Dry Fruit Combo - Almonds and Cashews ( gm) Bulk
cfpl,Vedaka Dry Fruit Combo - Almonds and Raisins (2 X 200 gm) (B0BTHYWT53),VA,SFG_blend,Dry Fruit Combo - Almonds and Raisins ( gm) Bulk
cfpl,Vedaka Dry Fruit Combo - Raisins and Cashews (2 X 200 gm) (B0BVVVGN99),VA,SFG_blend,Dry Fruit Combo - Raisins and Cashews ( gm) Bulk
cfpl,Vedaka Fard Dates (Omani) - (500gm x 2) (B0D9NZY7RK),DATES RPC,NO_SFG_plain_repack,
cfpl,Vedaka Fresh Dates 500g (102219254),DATES RPC,NO_SFG_plain_repack,
cfpl,Vedaka Fresh Dates 500gm (Pack of 2) [B0D9P11T76],DATES RPC,NO_SFG_plain_repack,
cfpl,Vedaka Healthy Seed Mix 200gm(B0B69L57PV),VA,SFG_blend,Healthy Seed Mix Bulk
cfpl,Vedaka Peri Peri Cashew 200g (B0BVVRRYVC),VA,SFG_reuse_intermediate,Peri Peri Cashew Bulk
cfpl,Vedaka Popular Cashew Broken 100g FBA(B07GR3S1RL),RPC,NO_SFG_plain_repack,
cfpl,Vedaka Popular Cashew Broken 200g FBA(B07GQWS1BS),RPC,NO_SFG_plain_repack,
cfpl,"Vedaka Popular Raisins, 1 kg (B07GR82XJR)",RPC,NO_SFG_plain_repack,
cfpl,"Vedaka Popular Raisins, 100 g (B07GRBFFMS)",RPC,NO_SFG_plain_repack,
cfpl,Vedaka Premium Black Raisins 100g B07GQVNVV8,RPC,NO_SFG_plain_repack,
cfpl,Vedaka Premium Black Raisins 200g (B07GR346FX),RPC,NO_SFG_plain_repack,
cfpl,Vedaka Premium Blueberries 1kg (B07GR82XK8),RPC,NO_SFG_plain_repack,
cfpl,Vedaka Premium Blueberries 200g (B07GQWST7K),RPC,NO_SFG_plain_repack,
cfpl,Vedaka Premium Dry Fruits Combo 1000 gm Gift Box ( B0BBDP8GR2 ),VA,SFG_blend,Premium Dry Fruits Combo Gift Box Bulk
cfpl,Vedaka Premium Flavored Dry Fruits 500 gm Gift Box (B0CGVC7DF2),VA,SFG_blend,Premium Flavored Dry Fruits Gift Box Bulk
cfpl,Vedaka Premium Inshell Walnuts 500g (Pack of 2)B07MSXKDNQ,RPC,NO_SFG_plain_repack,
cfpl,Vedaka Premium Inshell Walnuts 500g(B07LFJZR46),RPC,NO_SFG_plain_repack,
cfpl,Vedaka Premium Raw Pumpkin Seeds (B0D9NZ6BHJ),RPC,NO_SFG_plain_repack,
cfpl,Vedaka Premium Roasted and Salted Almonds 200g B07GR346FM,VA,SFG_mint_va,Roasted & Salted American Almonds Running 25-27 count Bulk
cfpl,Vedaka Premium Roasted and Salted Almonds100g B07GQQJP1N,VA,SFG_mint_va,Roasted & Salted American Almonds Running 25-27 count Bulk
cfpl,Vedaka Premium Sunflower Seeds 500g (B07GR2G67L),RPC,NO_SFG_plain_repack,
cfpl,Vedaka Premium Whole Cranberries 100g B07GR24VMV,RPC,NO_SFG_plain_repack,
cfpl,Vedaka Premium Whole Cranberries 1kg (B07GR8351K),RPC,NO_SFG_plain_repack,
cfpl,Vedaka Premium Whole Cranberries 200g (B07GR2G678),RPC,NO_SFG_plain_repack,
cfpl,Vedaka Premium Whole Cranberries 500g (B07GQS1669),RPC,NO_SFG_plain_repack,
cfpl,Vedaka Raw Flaxseed 1kg (B0D9NZS3JT),RPC,NO_SFG_plain_repack,
cfpl,Vedaka Roasted and Salted California Pistachios 500g (B0D9NY8F36),RPC,SFG_mint_va,Roasted & Salted California Pista Inshell Roasted and Salted Bulk
cfpl,Vedaka Salted Peanuts - 200g (B0CZ9GZ9F2),RPC,SFG_blend,Salted Peanuts Bulk
cfpl,Vedaka Salted Peanuts 200 gm (102219262),VA,SFG_blend,Salted Peanuts Bulk
cfpl,Vedaka Turkish Dried Apricots (500gm x 2) (B0D9P1DS9Q),RPC,NO_SFG_plain_repack,
cfpl,Vedaka Whole California Pista Kernels 500gm [B0D9NY1V9X],RPC,NO_SFG_plain_repack,
cfpl,Vedaka Whole Cashews (Grade W320) 1kg (B0D9NY9M32),RPC,NO_SFG_plain_repack,
cfpl,Walnut Flavoured Salt & Pepper (Quarters) Loose,VA,SFG_blend,Walnut Flavoured Salt & Pepper (Quarters) Loose Bulk
cfpl,Walnut Tukda,Bulk,NO_SFG_rm_stockitem,
cfpl,Wasabi Makhana,VA,SFG_mint_va,Makhana Bulk
cfpl,Watermelon Seeds Roasted,Bulk,NO_SFG_rm_stockitem,
cdpl,Wet Dates Lulu,DATES BULK,NO_SFG_rm_stockitem,
cfpl,Wheat Starch - TPL,Bulk,NO_SFG_rm_stockitem,
cfpl,White Almond Draggies,VA,SFG_blend,White Almond Draggies Bulk
cfpl,Wholesome Millet LadduBar Pack of 6,VA,SFG_reuse_intermediate,Wholesome millet laddu bar
cfpl,Wholesome millet laddu bar (semi finished),VA,SFG_already_bulk,Wholesome millet laddu bar (semi finished)
cfpl,Wholesome millet laddu bar 35gm,VA,SFG_blend,Wholesome millet laddu bar Bulk
cfpl,YUMASANA CASHEWS- BARBEQUE 150g,VA,SFG_reuse_intermediate,Barbeque Cashew Bulk
cfpl,YUMASANA CASHEWS- PEPPER 150g,VA,SFG_reuse_intermediate,Black Pepper Cashew Bulk
cfpl,YUMASANA CASHEWS- SALTED 150g,VA,SFG_reuse_intermediate,Roasted & Salted Cashew Bulk
cfpl,YUMASANA CASHEWS- SOUR CREAM 150g,VA,SFG_reuse_intermediate,Sour & Cream Cashew Bulk
cfpl,YUMASANA COATED PEANUTS - BARB EQUE 150g,VA,SFG_blend,YUMASANA COATED PEANUTS - BARB EQUE Bulk
cfpl,YUMASANA COATED PEANUTS - CHILLI GARLIC 150g,VA,SFG_blend,YUMASANA COATED PEANUTS - CHILLI GARLIC Bulk
cfpl,YUMASANA COATED PEANUTS - PERI PERI 150g,VA,SFG_blend,YUMASANA COATED PEANUTS - PERI PERI Bulk
cfpl,YUMASANA COATED PEANUTS - THAI CHILLI 150g,VA,SFG_blend,YUMASANA COATED PEANUTS - THAI CHILLI Bulk
cfpl,YUMSANA CHOCO HAZELNUT SPREAD 340GM,VA,SFG_mint_va,Hazelnut Chocolate Spread Bulk
cfpl,Zorro Maple Glazed Pecans 100g,VA,SFG_blend,Zorro Maple Glazed Pecans Bulk
cfpl,Zorro Pecan 100g,VA,SFG_mint_va,Pecan Nuts Bulk
cfpl,Zorro Pecan Grain Free Granola 100g,VA,SFG_blend,Zorro Pecan Grain Free Granola Bulk
cfpl,Zorro Roasted & Lightly Salted Pecans 100g,VA,SFG_blend,Zorro Roasted & Lightly Salted Pecans Bulk
cfpl,Zorro Sweet & Spicy Pecan 100g,VA,SFG_blend,Zorro Sweet & Spicy Pecan Bulk
cfpl,snack amor Coated Peanuts Pudina Patakha 100g,VA,SFG_blend,snack amor Coated Peanuts Pudina Patakha Bulk
